,from,to,2019,2020
55,GT,X88,23.7,8.8
56,GT,CU,23.6,8.8
57,GT,VE,23.2,12.3
58,GT,SE,22.6,7.0
59,GT,TT,20.9,19.7
60,GT,JO,20.2,14.0
61,GT,CD,20.0,6.4
62,GT,SG,19.4,18.7
63,GT,HK,19.1,19.3
64,GT,UA,18.8,49.0
65,GT,KW,18.3,16.9
66,GT,GH,17.5,15.4
67,GT,IL,16.1,18.8
68,GT,AU,13.9,13.1
69,GT,TR,13.8,78.1
70,GT,SY,13.5,7.7
71,GT,CI,13.4,24.1
72,GT,PL,11.6,11.7
73,GT,QA,10.7,10.1
74,GT,FI,10.2,6.7
75,GT,GR,10.1,4.2
76,GT,TG,10.1,3.5
77,GT,NO,9.9,8.9
78,GT,RU,8.7,27.5
79,GT,IQ,7.9,7.7
80,GT,IE,7.6,3.2
81,GT,MA,7.0,7.6
82,GT,BS,6.0,4.8
83,GT,GY,5.8,6.3
84,GT,ZA,5.7,4.9
85,GT,SR,5.7,5.3
86,GT,BO,5.0,5.9
87,GT,VN,5.0,6.3
88,GT,SZ,4.2,0.0
89,GT,OM,4.0,2.7
90,GT,LB,3.6,5.0
91,GT,PH,3.5,5.8
92,GT,HR,3.4,0.7
93,GT,TZ,3.1,0.0
94,GT,CH,2.9,5.2
95,GT,BH,2.8,4.9
96,GT,BG,2.8,2.6
97,GT,BB,2.7,4.8
98,GT,AR,2.6,1.8
99,GT,KE,2.5,0.3
100,GT,RO,2.3,3.4
101,GT,TH,2.1,2.4
102,GT,DK,2.0,1.2
103,GT,PT,1.9,7.3
104,GT,NP,1.7,0.2
105,GT,LY,1.6,0.2
106,GT,AF,1.5,0.0
107,GT,PY,1.4,0.8
108,GT,LC,1.3,0.8
109,GT,CM,1.2,3.5
110,GT,BJ,1.2,0.0
111,GT,AN,1.0,0.6
112,GT,CW,1.0,1.0
113,GT,UY,1.0,1.1
114,GT,ID,1.0,14.9
115,GT,VC,0.9,0.8
116,GT,LK,0.9,0.2
117,GT,AW,0.9,0.8
118,GT,SD,0.8,0.9
119,GT,CZ,0.7,0.9
120,GT,MM,0.6,1.3
121,GT,GD,0.6,0.5
122,GT,KN,0.6,0.4
123,GT,NG,0.5,0.0
124,GT,EE,0.5,0.3
125,GT,S19,0.5,0.3
126,GT,SI,0.5,1.7
127,GT,AG,0.4,0.5
128,GT,DM,0.4,0.7
129,GT,LV,0.3,0.4
130,GT,BM,0.3,0.1
131,GT,AT,0.3,0.3
132,GT,LT,0.3,0.0
133,GT,KH,0.3,0.0
134,GT,GE,0.2,0.0
135,GT,YE,0.2,1.0
136,GT,AO,0.2,0.0
137,GT,ET,0.1,0.0
138,GT,IS,0.0,0.0
139,GT,ML,0.0,0.0
140,GT,NE,0.0,0.0
141,GT,BA,0.0,0.1
142,GT,BF,0.0,0.0
143,GT,MT,0.0,0.0
144,GT,GQ,0.0,0.1
145,GT,MS,0.0,0.0
146,GT,MU,0.0,0.0
0,GN,W00,2936.6,3665.0
1,GN,XR43,1759.0,2307.0
2,GN,1C_092,1099.7,1576.0
3,GN,XR29,993.7,1138.4
4,GN,B0,766.8,760.8
5,GN,U2,763.1,757.1
6,GN,XS25,734.9,1038.4
7,GN,XS5,674.3,752.9
8,GN,1C_440,674.3,752.9
9,GN,1C_080,659.3,731.0
10,GN,F97,636.9,742.0
11,GN,AE,630.9,697.5
12,GN,CN,484.5,428.8
13,GN,F1,285.7,301.9
14,GN,F6,282.3,294.7
15,GN,BE,275.1,280.3
16,GN,IN,238.0,578.8
17,GN,ES,213.6,186.3
18,GN,GH,213.0,216.8
19,GN,_X,180.8,215.9
20,GN,CH,142.2,312.6
21,GN,IE,108.8,102.4
22,GN,DE,102.8,120.5
23,GN,E1,67.1,208.2
24,GN,1C_903,67.1,208.2
25,GN,R14,53.3,71.3
26,GN,UA,53.2,71.2
27,GN,FR,51.6,55.9
28,GN,CA,38.7,47.6
29,GN,PK,34.1,3.6
30,GN,SG,30.8,0.3
31,GN,CG,26.8,32.0
32,GN,ML,22.8,27.3
33,GN,US,12.0,11.4
34,GN,NL,7.2,8.3
35,GN,VN,7.0,7.0
36,GN,SL,6.2,7.4
37,GN,BA,6.2,0.2
38,GN,LB,5.6,44.4
39,GN,MY,4.6,23.5
40,GN,KR,4.2,6.0
41,GN,TR,4.0,133.2
42,GN,IT,3.8,3.4
43,GN,SN,3.8,2.2
44,GN,PL,3.5,3.4
45,GN,KP,3.3,3.7
46,GN,X88,3.3,3.7
47,GN,BF,2.1,1.8
48,GN,MA,1.9,5.0
49,GN,LR,1.6,1.6
50,GN,ZA,1.4,0.4
51,GN,GM,1.4,1.5
52,GN,HK,1.2,0.8
53,GN,TN,1.2,1.9
54,GN,TD,0.9,1.0
55,GN,TW,0.9,1.1
56,GN,NE,0.8,1.0
57,GN,TH,0.7,0.1
58,GN,CI,0.5,0.5
59,GN,GB,0.4,0.1
60,GN,A10,0.3,12.8
61,GN,BJ,0.3,0.3
62,GN,GW,0.3,0.4
63,GN,SA,0.3,0.1
64,GN,AO,0.2,0.1
65,GN,MR,0.2,0.2
66,GN,CY,0.2,0.0
67,GN,BR,0.1,12.0
68,GN,DK,0.1,0.1
69,GN,MG,0.1,0.1
70,GN,NG,0.1,0.1
71,GN,RO,0.1,0.2
72,GN,SE,0.1,0.0
73,GN,MK,0.0,0.0
74,GN,BS,0.0,0.0
75,GN,CD,0.0,0.0
76,GN,GQ,0.0,0.0
77,GN,CM,0.0,0.0
78,GN,ZW,0.0,0.1
79,GN,DZ,0.0,0.0
80,GN,LC,0.0,0.0
81,GN,SV,0.0,0.0
82,GN,UG,0.0,0.0
83,GN,AT,0.0,0.0
84,GN,XK,0.0,0.0
85,GN,CO,0.0,0.0
86,GN,GA,0.0,0.0
87,GN,AG,0.0,0.0
88,GN,KW,0.0,0.0
89,GN,EC,0.0,0.0
90,GN,LY,0.0,0.0
91,GN,AU,0.0,0.1
92,GN,CL,0.0,0.7
93,GN,NZ,0.0,0.0
94,GN,TZ,0.0,0.0
95,GN,LU,0.0,0.0
96,GN,JP,0.0,1.1
97,GN,GR,0.0,0.0
98,GN,PT,0.0,0.1
99,GN,VC,0.0,0.0
100,GN,LT,0.0,0.0
101,GN,CW,0.0,0.0
102,GN,SI,0.0,0.0
103,GN,MW,0.0,0.0
104,GN,SZ,0.0,0.0
105,GN,RU,0.0,0.0
106,GN,FI,0.0,0.0
107,GN,BI,0.0,0.0
108,GN,NP,0.0,0.0
109,GN,NA,0.0,0.0
110,GN,BO,0.0,0.0
111,GN,NI,0.0,0.0
112,GN,BN,0.0,0.0
0,GW,W00,236.6,184.0
1,GW,XR43,164.6,177.4
2,GW,1C_092,161.0,160.2
3,GW,XS25,132.4,130.0
4,GW,IN,123.0,130.0
5,GW,XR29,71.3,6.5
6,GW,B0,65.4,1.3
7,GW,U2,65.2,1.3
8,GW,BE,65.0,0.8
9,GW,F1,27.0,44.8
10,GW,F6,27.0,44.6
11,GW,CI,19.7,19.7
12,GW,CN,8.4,0.0
13,GW,GH,6.5,4.3
14,GW,1C_440,3.6,1.0
15,GW,1C_080,3.6,17.2
16,GW,XS5,3.6,1.0
17,GW,F97,3.5,0.8
18,GW,AE,3.4,0.8
19,GW,SG,3.0,2.8
20,GW,KR,2.3,2.1
21,GW,A10,1.0,0.7
22,GW,BR,0.9,0.6
23,GW,TH,0.9,0.0
24,GW,KP,0.8,0.1
25,GW,X88,0.8,0.1
26,GW,E1,0.7,1.1
27,GW,1C_903,0.7,1.1
28,GW,TR,0.6,1.1
29,GW,ZA,0.4,0.2
30,GW,CD,0.2,2.9
31,GW,SE,0.1,0.0
32,GW,SN,0.1,0.0
33,GW,R14,0.1,0.0
34,GW,PT,0.1,0.2
35,GW,CA,0.1,0.0
36,GW,NL,0.1,0.2
37,GW,US,0.0,0.0
38,GW,MX,0.0,0.0
39,GW,CV,0.0,0.0
40,GW,BY,0.0,0.0
41,GW,TL,0.0,0.0
42,GW,BM,0.0,0.0
43,GW,ML,0.0,0.0
44,GW,DE,0.0,0.0
45,GW,TN,0.0,0.3
46,GW,GN,0.0,0.0
47,GW,MY,0.0,0.0
48,GW,PA,0.0,0.0
49,GW,ME,0.0,0.0
50,GW,SA,0.0,0.0
51,GW,MZ,0.0,0.0
52,GW,GA,0.0,0.0
0,GY,W00,1498.8,2776.9
1,GY,XR29,987.3,809.7
2,GY,CA,593.3,418.6
3,GY,XR43,491.5,1737.7
4,GY,1C_092,414.5,1706.7
5,GY,GB,210.5,178.2
6,GY,A10,204.9,1337.0
7,GY,XS25,139.8,256.9
8,GY,XS5,138.9,140.1
9,GY,1C_440,137.4,139.7
10,GY,B0,129.8,123.9
11,GY,U2,128.6,123.0
12,GY,F97,106.4,30.3
13,GY,UY,96.6,779.9
14,GY,VN,89.2,94.5
15,GY,1C_080,77.0,31.0
16,GY,BE,72.2,14.2
17,GY,AE,52.2,1.6
18,GY,JM,46.4,194.7
19,GY,US,45.4,84.2
20,GY,F1,37.3,112.4
21,GY,TN,27.2,106.3
22,GY,QA,23.4,28.4
23,GY,FR,23.4,10.7
24,GY,AN,23.2,24.6
25,GY,CN,21.1,119.0
26,GY,IT,17.1,59.6
27,GY,CU,10.4,0.0
28,GY,X88,10.4,0.0
29,GY,_X,9.7,229.1
30,GY,DE,9.4,25.2
31,GY,BB,9.1,136.8
32,GY,PG,8.9,28.9
33,GY,LK,7.1,7.5
34,GY,FM,6.8,3.1
35,GY,F6,6.3,3.0
36,GY,DO,6.3,5.7
37,GY,SZ,6.0,2.8
38,GY,HK,5.2,3.1
39,GY,PT,4.8,9.9
40,GY,SD,3.8,3.1
41,GY,AG,3.5,2.0
42,GY,VC,3.0,3.6
43,GY,CO,2.8,2.0
44,GY,GD,2.5,3.1
45,GY,DM,2.5,1.9
46,GY,IN,2.0,2.5
47,GY,JP,1.7,1.7
48,GY,NI,1.6,1.1
49,GY,1C_903,1.5,0.8
50,GY,R14,1.5,0.6
51,GY,E1,1.5,0.8
52,GY,HN,1.4,1.1
53,GY,SX,1.4,126.0
54,GY,CH,1.2,0.0
55,GY,GR,1.2,1.2
56,GY,LC,1.1,1.1
57,GY,PS,0.9,0.3
58,GY,BZ,0.8,0.4
59,GY,HT,0.8,4.4
60,GY,TJ,0.6,0.3
61,GY,NZ,0.6,0.0
62,GY,LU,0.5,0.3
63,GY,BR,0.4,21.4
64,GY,MX,0.4,0.1
65,GY,TL,0.4,0.4
66,GY,PF,0.4,0.0
67,GY,XK,0.4,0.2
68,GY,PL,0.3,0.3
69,GY,CZ,0.3,0.4
70,GY,SV,0.3,0.2
71,GY,GT,0.3,0.5
72,GY,AU,0.2,0.3
73,GY,BS,0.2,25.6
74,GY,BM,0.2,0.0
75,GY,CR,0.2,0.2
76,GY,BD,0.1,0.2
77,GY,AI,0.1,0.1
78,GY,LS,0.1,0.1
79,GY,KR,0.1,0.1
80,GY,MA,0.1,0.1
81,GY,RU,0.1,0.3
82,GY,KG,0.1,0.1
83,GY,SS,0.1,0.0
84,GY,IE,0.0,0.0
85,GY,MV,0.0,0.0
86,GY,PH,0.0,0.5
87,GY,UZ,0.0,0.0
88,GY,NE,0.0,0.0
89,GY,RW,0.0,0.0
90,GY,AT,0.0,1.6
91,GY,CL,0.0,0.0
92,GY,DK,0.0,0.1
93,GY,KE,0.0,0.1
94,GY,AW,0.0,0.0
95,GY,OM,0.0,0.0
0,HT,W00,1255.6,969.5
1,HT,XR29,1164.8,899.4
2,HT,US,1001.1,789.8
3,HT,CA,91.3,55.1
4,HT,XR43,90.4,69.9
5,HT,1C_092,86.3,68.4
6,HT,A10,52.2,41.5
7,HT,B0,36.6,29.5
8,HT,U2,36.3,29.3
9,HT,XS25,28.6,24.5
10,HT,MX,24.9,25.6
11,HT,IN,15.0,11.6
12,HT,FR,13.6,11.7
13,HT,CO,11.7,3.8
14,HT,GB,10.7,6.2
15,HT,TH,8.1,8.2
16,HT,BE,7.9,4.9
17,HT,ES,6.2,4.9
18,HT,XS5,5.9,1.2
19,HT,1C_440,5.9,1.2
20,HT,CH,5.8,3.5
21,HT,F97,5.8,1.2
22,HT,TW,5.2,5.3
23,HT,JM,4.5,0.9
24,HT,CN,4.2,3.1
25,HT,NL,4.1,4.6
26,HT,1C_080,4.1,1.4
27,HT,JP,4.1,2.8
28,HT,KR,3.9,3.3
29,HT,DO,3.5,5.4
30,HT,JO,3.3,0.1
31,HT,AU,2.5,1.7
32,HT,1C_903,2.3,1.6
33,HT,E1,2.3,1.6
34,HT,BR,2.2,1.1
35,HT,DE,2.1,1.2
36,HT,HK,2.0,1.0
37,HT,AE,1.9,0.6
38,HT,IT,1.9,1.4
39,HT,GT,1.9,0.1
40,HT,R14,1.4,0.3
41,HT,RU,1.4,0.2
42,HT,F6,1.3,1.0
43,HT,F1,1.3,1.1
44,HT,SG,1.2,0.7
45,HT,CL,1.2,1.4
46,HT,TR,0.7,0.7
47,HT,MY,0.7,1.3
48,HT,NZ,0.6,0.5
49,HT,LC,0.5,0.4
50,HT,BS,0.5,0.3
